0.000	0.000	0.000	308.150	150.706	-0.012	98041.600	0.007	284.830	2.261	0.000	0.000	0.000	308.180	316.165	0.283	98049.300	0.008	287.500	2.451
0.000	0.000	0.000	308.180	316.165	0.283	98049.300	0.008	287.500	2.451	0.000	0.000	0.000	308.200	459.210	0.283	98056.900	0.009	290.170	2.694
0.000	0.000	0.000	308.200	459.210	0.283	98056.900	0.009	290.170	2.694	0.000	0.000	0.000	350.180	593.359	0.283	98064.400	0.009	292.840	2.980
0.000	0.000	0.000	350.180	593.359	0.283	98064.400	0.009	292.840	2.980	0.000	0.000	0.000	350.190	682.692	0.705	98018.900	0.009	294.410	3.049
0.000	0.000	0.000	350.190	682.692	0.705	98018.900	0.009	294.410	3.049	0.000	0.000	0.000	350.210	722.914	0.705	97973.300	0.009	295.980	3.178
0.000	0.000	0.000	350.210	722.914	0.705	97973.300	0.009	295.980	3.178	0.000	0.000	0.000	364.300	713.626	0.705	97927.600	0.009	297.550	3.358
0.000	0.000	0.000	364.300	713.626	0.705	97927.600	0.009	297.550	3.358	0.000	0.000	0.000	364.310	625.679	0.679	97874.600	0.010	298.020	3.480
0.000	0.000	0.000	364.310	625.679	0.679	97874.600	0.010	298.020	3.480	0.000	0.000	0.000	364.310	518.849	0.679	97821.600	0.010	298.500	3.664
0.000	0.000	0.000	364.310	518.849	0.679	97821.600	0.010	298.500	3.664	0.000	0.000	0.000	349.930	382.039	0.679	97768.500	0.010	298.980	3.882
0.000	0.000	0.000	349.930	382.039	0.679	97768.500	0.010	298.980	3.882	0.000	0.000	0.000	349.920	230.481	0.156	97759.300	0.009	297.700	3.164
0.000	0.000	0.000	349.920	230.481	0.156	97759.300	0.009	297.700	3.164	0.000	0.000	0.000	349.900	64.642	0.156	97750.100	0.009	296.430	2.524
0.000	0.000	0.000	349.900	64.642	0.156	97750.100	0.009	296.430	2.524	0.000	0.000	0.000	308.870	0.000	0.156	97740.800	0.009	295.160	2.058
0.000	0.000	0.000	308.870	0.000	0.156	97740.800	0.009	295.160	2.058	0.000	0.000	0.000	308.860	0.000	-0.012	97752.500	0.009	293.870	2.280
0.000	0.000	0.000	308.860	0.000	-0.012	97752.500	0.009	293.870	2.280	0.000	0.000	0.000	308.850	0.000	-0.012	97764.100	0.008	292.580	2.661
0.000	0.000	0.000	308.850	0.000	-0.012	97764.100	0.008	292.580	2.661	0.000	0.000	0.000	302.600	0.000	-0.012	97775.700	0.008	291.290	3.144
0.000	0.000	0.000	302.600	0.000	-0.012	97775.700	0.008	291.290	3.144	0.000	0.000	0.000	302.590	0.000	-0.012	97811.000	0.008	290.160	3.364
0.000	0.000	0.000	302.590	0.000	-0.012	97811.000	0.008	290.160	3.364	0.000	0.000	0.000	302.580	0.000	-0.012	97846.100	0.008	289.020	3.570
0.000	0.000	0.000	302.580	0.000	-0.012	97846.100	0.008	289.020	3.570	0.000	0.000	0.000	321.310	0.000	-0.012	97881.300	0.008	287.890	3.783
0.000	0.000	0.000	321.310	0.000	-0.012	97881.300	0.008	287.890	3.783	0.000	0.000	0.000	321.310	0.000	-0.002	97877.500	0.008	287.670	3.590
0.000	0.000	0.000	321.310	0.000	-0.002	97877.500	0.008	287.670	3.590	0.000	0.000	0.000	321.310	0.000	-0.002	97873.700	0.008	287.450	3.398
